DATE,2013-PRECIPITATION,2013-TMAX,2013-TMIN
GHCND:USW00093210|1018,0,267,72
GHCND:USW00093210|1019,0,278,83
GHCND:USW00093210|1020,0,278,78
GHCND:USW00093210|1021,0,272,94
GHCND:USW00093210|1022,0,283,94
GHCND:USW00093210|1023,0,283,83
GHCND:USW00093210|1024,0,256,89
GHCND:USW00093210|1025,0,239,72
GHCND:USW00093210|1026,0,250,72
GHCND:USW00093210|1027,23,228,78
GHCND:USW00093210|1028,0,150,61
GHCND:USW00093210|1029,0,172,72
GHCND:USW00093210|1030,0,189,44
GHCND:USW00093210|1031,0,211,56
GHCND:USW00093210|1101,0,233,67
GHCND:USW00093210|1102,0,228,67
GHCND:USW00093210|1103,0,189,83
GHCND:USW00093210|1104,0,200,72
GHCND:USW00093210|1105,0,228,72
GHCND:USW00093210|1106,0,211,83
GHCND:USW00093210|1108,-9999,233,89
GHCND:USW00093210|1109,0,222,56
GHCND:USW00093210|1110,0,233,72
GHCND:USW00093210|1111,0,228,44
GHCND:USW00093210|1112,0,206,94
GHCND:USW00093210|1113,0,250,56
GHCND:USW00093210|1114,0,239,78
GHCND:USW00093210|1115,0,194,61
GHCND:USW00093210|1116,0,183,72
GHCND:USW00093210|1117,0,167,44
GHCND:USW00093210|1118,0,156,44
GHCND:USW00093210|1119,315,144,94
GHCND:USW00093210|1120,64,133,117
GHCND:USW00093210|1121,0,178,72
GHCND:USW00093210|1122,0,233,56
GHCND:USW00093210|1123,0,206,61
GHCND:USW00093210|1124,0,156,28
GHCND:USW00093210|1125,0,144,22
GHCND:USW00093210|1126,0,150,33
GHCND:USW00093210|1127,0,167,44
GHCND:USW00093210|1128,0,194,39
GHCND:USW00093210|1129,0,178,44
GHCND:USW00093210|1130,0,178,67
GHCND:USW00093210|1201,0,178,50
GHCND:USW00093210|1202,0,167,61
GHCND:USW00093210|1203,0,133,17
GHCND:USW00093210|1204,0,89,-10
GHCND:USW00093210|1205,0,72,-32
GHCND:USW00093210|1206,84,67,-27
GHCND:USW00093210|1207,0,61,-21
GHCND:USW00093210|1208,0,56,-43
GHCND:USW00093210|1209,0,172,-10
GHCND:USW00093210|1210,0,189,-16
GHCND:USW00093210|1211,0,200,6
GHCND:USW00093210|1212,0,178,-5
GHCND:USW00093210|1213,0,189,22
GHCND:USW00093210|1214,0,144,17
GHCND:USW00093210|1215,0,150,0
GHCND:USW00093210|1216,0,172,11
GHCND:USW00093210|1217,0,156,22
GHCND:USW00093210|1218,0,133,33
GHCND:USW00093210|1219,0,178,39
GHCND:USW00093210|1220,0,161,11
GHCND:USW00093210|1221,0,139,33
GHCND:USW00093210|1222,0,178,28
GHCND:USW00093210|1223,0,161,44
GHCND:USW00093210|1224,0,211,22
GHCND:USW00093210|1225,0,161,28
GHCND:USW00093210|1226,0,172,6
GHCND:USW00093210|1227,0,133,22
GHCND:USW00093210|1228,0,206,-10
GHCND:USW00093210|1229,0,161,28
GHCND:USW00093210|1230,0,156,11
GHCND:USW00093210|1231,0,161,39
GHCND:USW00053144|0218,0,189,-27
GHCND:USW00053144|0219,10,122,17
GHCND:USW00053144|0220,0,111,6
GHCND:USW00053144|0221,0,133,-60
GHCND:USW00053144|0222,0,150,-66
GHCND:USW00053144|0223,0,156,-5
GHCND:USW00053144|0224,0,144,-21
GHCND:USW00053144|0225,0,172,-71
GHCND:USW00053144|0226,0,183,-27
GHCND:USW00053144|0227,0,178,-38
GHCND:USW00053144|0228,0,206,-49
GHCND:USW00053144|0301,0,244,-21
GHCND:USW00053144|0302,0,228,-16
GHCND:USW00053144|0303,0,228,100
GHCND:USW00053144|0304,0,211,44
GHCND:USW00053144|0305,0,222,0
GHCND:USW00053144|0306,0,161,56
GHCND:USW00053144|0307,0,139,44
GHCND:USW00053144|0308,25,89,17
GHCND:USW00053144|0309,0,161,17
GHCND:USW00053144|0310,0,194,-38
GHCND:USW00053144|0311,0,228,-21
GHCND:USW00053144|0312,0,261,6
GHCND:USW00053144|0313,0,289,17
GHCND:USW00053144|0314,0,300,28
GHCND:USW00053144|0315,0,317,72
GHCND:USW00053144|0316,0,283,139
GHCND:USW00053144|0317,0,267,122
GHCND:USW00053144|0318,0,244,39
GHCND:USW00053144|0319,0,261,139
GHCND:USW00053144|0320,0,239,117
GHCND:USW00053144|0321,0,239,117
GHCND:USW00053144|0322,0,228,33
GHCND:USW00053144|0323,0,217,0
GHCND:USW00053144|0324,0,222,22
GHCND:USW00053144|0325,0,261,28
GHCND:USW00053144|0326,0,261,78
GHCND:USW00053144|0327,0,244,122
GHCND:USW00053144|0328,0,256,111
GHCND:USW00053144|0329,0,267,39
GHCND:USW00053144|0330,0,267,106
GHCND:USW00053144|0331,0,211,100
GHCND:USW00053144|0401,0,206,72
GHCND:USW00053144|0402,0,244,28
GHCND:USW00053144|0403,0,278,39
GHCND:USW00053144|0404,0,261,117
GHCND:USW00053144|0405,0,239,111
GHCND:USW00053144|0406,0,244,106
GHCND:USW00053144|0407,0,256,111
GHCND:USW00053144|0408,0,167,89
GHCND:USW00053144|0409,0,217,22
GHCND:USW00053144|0410,0,256,56
GHCND:USW00053144|0411,0,294,83
GHCND:USW00053144|0412,0,289,67
GHCND:USW00053144|0413,0,289,128
GHCND:USW00053144|0414,0,250,133
GHCND:USW00053144|0415,0,211,78
GHCND:USW00053144|0416,0,172,33
GHCND:USW00053144|0417,0,194,28
GHCND:USW00053144|0418,0,211,28
GHCND:USW00053144|0419,0,261,6
GHCND:USW00053144|0420,0,289,61
GHCND:USW00053144|0421,0,328,72
GHCND:USW00053144|0422,0,328,100
GHCND:USW00053144|0423,0,272,100
GHCND:USW00053144|0424,0,283,61
GHCND:USW00053144|0425,0,278,100
GHCND:USW00053144|0426,0,306,89
GHCND:USW00053144|0427,0,333,89
GHCND:USW00053144|0428,0,350,100
GHCND:USW00053144|0429,0,350,100
GHCND:USW00053144|0430,0,333,161
GHCND:USW00053144|0501,0,289,106
GHCND:USW00053144|0502,0,272,89
GHCND:USW00053144|0503,0,306,33
GHCND:USW00053144|0504,0,311,83
GHCND:USW00053144|0505,0,183,111
GHCND:USW00053144|0506,25,189,100
GHCND:USW00053144|0507,0,206,94
GHCND:USW00053144|0508,0,239,100
GHCND:USW00053144|0509,0,261,78
GHCND:USW00053144|0510,0,328,94
GHCND:USW00053144|0511,0,350,122
GHCND:USW00053144|0512,0,361,128
GHCND:USW00053144|0514,0,328,144
GHCND:USW00053144|0515,0,344,183
GHCND:USW00053144|0516,0,289,161
GHCND:USW00053144|0517,0,261,150
GHCND:USW00053144|0518,0,294,133
GHCND:USW00053144|0519,0,317,144
GHCND:USW00053144|0520,0,311,94
GHCND:USW00053144|0521,0,344,128
GHCND:USW00053144|0522,0,261,133
GHCND:USW00053144|0523,0,256,106
GHCND:USW00053144|0524,0,283,50
GHCND:USW00053144|0525,0,283,122
GHCND:USW00053144|0526,0,272,144
GHCND:USW00053144|0527,0,300,139
GHCND:USW00053144|0528,0,250,144
GHCND:USW00053144|0529,0,283,144
GHCND:USW00053144|0530,0,344,133
GHCND:USW00053144|0531,0,361,161
GHCND:USW00053144|0601,0,383,128
GHCND:USW00053144|0602,0,367,156
GHCND:USW00053144|0603,0,350,161
GHCND:USW00053144|0604,0,361,150
GHCND:USW00053144|0605,0,389,150
GHCND:USW00053144|0606,0,406,150
GHCND:USW00053144|0607,0,422,161
GHCND:USW00053144|0608,0,433,178
GHCND:USW00053144|0609,0,378,194
GHCND:USW00053144|0610,0,306,139
GHCND:USW00053144|0611,0,378,172
GHCND:USW00053144|0612,0,356,183
GHCND:USW00053144|0613,0,333,172
GHCND:USW00053144|0614,0,350,94
GHCND:USW00053144|0615,0,344,133
GHCND:USW00053144|0616,0,350,133
GHCND:USW00053144|0617,0,361,133
GHCND:USW00053144|0618,0,333,150
GHCND:USW00053144|0619,0,311,139
GHCND:USW00053144|0620,0,322,106
GHCND:USW00053144|0621,0,328,117
GHCND:USW00053144|0622,0,356,167
GHCND:USW00053144|0623,0,328,161
GHCND:USW00053144|0625,0,344,178
GHCND:USW00053144|0626,0,389,217
GHCND:USW00053144|0627,0,406,194
GHCND:USW00053144|0628,0,422,211
GHCND:USW00053144|0629,0,433,200
GHCND:USW00053144|0630,0,450,200
GHCND:USW00053144|0701,0,422,239
GHCND:USW00053144|0702,0,417,233
GHCND:USW00053144|0703,0,428,250
GHCND:USW00053144|0704,0,428,239
GHCND:USW00053144|0705,0,400,233
GHCND:USW00053144|0706,0,394,217
GHCND:USW00053144|0707,0,406,206
GHCND:USW00053144|0708,0,406,178
GHCND:USW00053144|0709,0,411,183
GHCND:USW00053144|0710,0,400,233
GHCND:USW00053144|0711,0,322,233
GHCND:USW00053144|0712,0,367,206
GHCND:USW00053144|0713,0,383,172
GHCND:USW00053144|0714,0,400,183
GHCND:USW00053144|0715,0,378,211
GHCND:USW00053144|0716,0,361,167
GHCND:USW00053144|0717,0,378,161
GHCND:USW00053144|0718,0,394,139
GHCND:USW00053144|0719,0,417,172
GHCND:USW00053144|0720,0,400,228
GHCND:USW00053144|0721,0,350,233
GHCND:USW00053144|0722,0,361,206
GHCND:USW00053144|0723,0,367,206
GHCND:USW00053144|0724,0,394,211
GHCND:USW00053144|0725,0,406,222
GHCND:USW00053144|0726,0,339,244
GHCND:USW00053144|0727,0,367,228
GHCND:USW00053144|0728,0,372,233
GHCND:USW00053144|0729,0,372,189
GHCND:USW00053144|0730,0,372,194
GHCND:USW00053144|0731,0,378,183
GHCND:USW00053144|0801,0,356,167
GHCND:USW00053144|0802,0,356,150
GHCND:USW00053144|0803,0,367,156
GHCND:USW00053144|0804,0,372,150
GHCND:USW00053144|0805,0,378,167
GHCND:USW00053144|0806,0,372,200
GHCND:USW00053144|0808,0,328,161
GHCND:USW00053144|0809,0,333,167
GHCND:USW00053144|0811,0,350,128
GHCND:USW00053144|0812,0,367,128
GHCND:USW00053144|0813,0,378,133
GHCND:USW00053144|0814,0,389,150
GHCND:USW00053144|0815,0,394,167
GHCND:USW00053144|0816,0,389,183
GHCND:USW00053144|0817,0,394,206
GHCND:USW00053144|0818,0,394,172
GHCND:USW00053144|0819,0,356,194
GHCND:USW00053144|0820,0,378,183
GHCND:USW00053144|0821,0,383,194
GHCND:USW00053144|0822,0,383,200
GHCND:USW00053144|0823,0,378,156
GHCND:USW00053144|0824,0,361,133
GHCND:USW00053144|0825,0,356,133
GHCND:USW00053144|0826,0,322,178
GHCND:USW00053144|0827,0,344,194
GHCND:USW00053144|0828,0,372,189
GHCND:USW00053144|0829,0,372,194
GHCND:USW00053144|0830,0,367,211
GHCND:USW00053144|0831,0,356,250
GHCND:USW00053144|0901,0,361,233
GHCND:USW00053144|0902,0,378,228
GHCND:USW00053144|0903,0,372,233
GHCND:USW00053144|0904,0,378,189
GHCND:USW00053144|0905,0,389,200
GHCND:USW00053144|0906,0,389,178
GHCND:USW00053144|0907,0,378,183
GHCND:USW00053144|0908,0,361,156
GHCND:USW00053144|0909,0,361,228
GHCND:USW00053144|0910,0,344,161
GHCND:USW00053144|0911,0,344,172
GHCND:USW00053144|0912,0,350,172
GHCND:USW00053144|0913,0,356,156
GHCND:USW00053144|0914,0,367,156
GHCND:USW00053144|0915,0,378,161
GHCND:USW00053144|0916,0,372,150
GHCND:USW00053144|0917,0,333,156
GHCND:USW00053144|0918,0,317,117
GHCND:USW00053144|0919,0,350,100
GHCND:USW00053144|0920,0,339,111
GHCND:USW00053144|0921,0,283,139
GHCND:USW00053144|0922,0,250,111
GHCND:USW00053144|0923,0,306,67
GHCND:USW00053144|0924,0,333,89
GHCND:USW00053144|0925,0,233,133
GHCND:USW00053144|0926,0,217,78
GHCND:USW00053144|0927,0,244,33
GHCND:USW00053144|0928,0,267,39
GHCND:USW00053144|0929,0,322,56
GHCND:USW00053144|0930,0,306,122
GHCND:USW00053144|1001,0,322,100
GHCND:USW00053144|1002,0,294,161
GHCND:USW00053144|1003,0,256,94
GHCND:USW00053144|1004,0,233,72
GHCND:USW00053144|1005,0,261,56
GHCND:USW00053144|1006,0,294,28
GHCND:USW00053144|1007,0,294,50
GHCND:USW00053144|1008,0,272,106
GHCND:USW00053144|1009,0,150,78
GHCND:USW00053144|1010,0,217,44
GHCND:USW00053144|1011,0,228,22
GHCND:USW00053144|1012,0,256,39
GHCND:USW00053144|1013,0,222,67
GHCND:USW00053144|1014,0,239,28
GHCND:USW00053144|1015,0,250,22
GHCND:USW00053144|1016,0,233,39
GHCND:USW00053144|1017,0,250,6
GHCND:USW00053144|1018,0,278,33
GHCND:USW00053144|1019,0,272,17
GHCND:USW00053144|1020,0,272,22
GHCND:USW00053144|1021,0,289,28
GHCND:USW00053144|1022,0,294,33
GHCND:USW00053144|1023,0,289,56
GHCND:USW00053144|1024,0,278,33
GHCND:USW00053144|1025,0,283,44
GHCND:USW00053144|1026,0,300,44
GHCND:USW00053144|1027,0,283,50
GHCND:USW00053144|1028,0,156,83
GHCND:USW00053144|1029,0,161,56
GHCND:USW00053144|1030,0,172,0
GHCND:USW00053144|1031,0,206,-5
GHCND:USW00053144|1101,0,244,0
GHCND:USW00053144|1102,0,228,0
GHCND:USW00053144|1103,0,228,61
GHCND:USW00053144|1104,0,200,28
GHCND:USW00053144|1105,0,178,-5
GHCND:USW00053144|1106,0,211,-21
GHCND:USW00053144|1107,0,211,0
GHCND:USW00053144|1108,0,222,-5
GHCND:USW00053144|1109,0,228,0
GHCND:USW00053144|1110,0,222,-10
GHCND:USW00053144|1111,0,250,-5
GHCND:USW00053144|1112,0,194,33
GHCND:USW00053144|1113,0,250,0
GHCND:USW00053144|1114,0,244,11
GHCND:USW00053144|1115,0,211,94
GHCND:USW00053144|1116,0,189,83
GHCND:USW00053144|1117,0,172,11
GHCND:USW00053144|1118,0,178,6
GHCND:USW00053144|1119,0,200,78
GHCND:USW00053144|1120,0,211,89
GHCND:USW00053144|1121,53,133,67
GHCND:USW00053144|1122,46,78,50
GHCND:USW00053144|1123,33,89,50
GHCND:USW00053144|1124,0,128,33
GHCND:USW00053144|1125,3,156,-5
GHCND:USW00053144|1126,0,183,6
GHCND:USW00053144|1127,0,167,33
GHCND:USW00053144|1128,0,161,28
GHCND:USW00053144|1130,0,172,33
GHCND:USW00053144|1201,0,178,-16
GHCND:USW00053144|1202,0,217,-16
GHCND:USW00053144|1203,0,189,61
GHCND:USW00053144|1204,0,94,-21
GHCND:USW00053144|1205,0,72,-60
GHCND:USW00053144|1206,0,100,-82
GHCND:USW00053144|1207,0,72,-21
GHCND:USW00053144|1208,0,67,-71
GHCND:USW00053144|1209,0,78,-88
GHCND:USW00053144|1210,0,94,-105
GHCND:USW00053144|1211,0,111,-99
GHCND:USW00053144|1212,0,133,-71
GHCND:USW00053144|1213,0,156,-66
GHCND:USW00053144|1214,0,161,-43
GHCND:USW00053144|1215,0,178,-55
GHCND:USW00053144|1216,0,150,-21
GHCND:USW00053144|1217,0,161,-21
GHCND:USW00053144|1218,0,144,39
GHCND:USW00053144|1219,0,122,67
GHCND:USW00053144|1220,0,122,-16
GHCND:USW00053144|1221,0,172,-43
GHCND:USW00053144|1222,0,161,-38
GHCND:USW00053144|1223,0,178,-38
GHCND:USW00053144|1224,0,178,-32
GHCND:USW00053144|1225,0,200,-32
GHCND:USW00053144|1226,0,172,-60
GHCND:USW00053144|1227,0,172,-66
GHCND:USW00053144|1228,0,206,-21
GHCND:USW00053144|1229,0,167,-43
GHCND:USW00053144|1230,0,150,-66
GHCND:USW00053144|1231,0,161,-60
GHCND:USC00049043|0331,48,-9999,-9999
GHCND:USC00049043|0401,8,-9999,-9999
GHCND:USC00049043|0402,0,-9999,-9999
GHCND:USC00049043|0403,0,-9999,-9999
GHCND:USC00049043|0404,13,-9999,-9999
GHCND:USC00049043|0405,25,-9999,-9999
GHCND:USC00049043|0406,3,-9999,-9999
GHCND:USC00049043|0407,3,-9999,-9999
GHCND:USC00049043|0408,25,-9999,-9999
GHCND:USC00049043|0409,3,-9999,-9999
GHCND:USC00049043|0410,0,-9999,-9999
GHCND:USC00049043|0416,10,-9999,-9999
GHCND:USC00049043|0417,23,-9999,-9999
GHCND:USC00049043|0418,0,-9999,-9999
GHCND:USC00049043|0419,0,-9999,-9999
GHCND:USC00049043|0420,0,-9999,-9999
GHCND:USC00049043|0421,0,-9999,-9999
GHCND:USC00049043|0422,0,-9999,-9999
GHCND:USC00049043|0423,0,-9999,-9999
GHCND:USC00049043|0424,0,-9999,-9999
GHCND:USC00049043|0425,0,-9999,-9999
GHCND:USC00049043|0426,0,-9999,-9999
GHCND:USC00049043|0429,0,-9999,-9999
GHCND:USC00049043|0502,0,-9999,-9999
GHCND:USC00049043|0503,0,-9999,-9999
GHCND:USC00049043|0506,132,-9999,-9999
GHCND:USC00049043|0511,0,-9999,-9999
GHCND:USC00049043|0512,0,-9999,-9999
GHCND:USC00049043|0513,0,-9999,-9999
GHCND:USC00049043|0515,0,-9999,-9999
GHCND:USC00049043|0517,5,-9999,-9999
GHCND:USC00049043|0519,0,-9999,-9999
GHCND:USC00049043|0520,0,-9999,-9999
GHCND:USC00049043|0521,0,-9999,-9999
GHCND:USC00049043|0522,0,-9999,-9999
GHCND:USC00049043|0523,0,-9999,-9999
GHCND:USC00049043|0526,0,-9999,-9999
GHCND:USC00049043|0527,0,-9999,-9999
GHCND:USC00049043|0528,76,-9999,-9999
GHCND:USC00049043|0530,0,-9999,-9999
GHCND:USC00049043|0531,0,-9999,-9999
GHCND:USC00049043|0602,0,-9999,-9999
GHCND:USC00049043|0603,0,-9999,-9999
GHCND:USC00049043|0606,0,-9999,-9999
GHCND:USC00049043|0608,0,-9999,-9999
GHCND:USC00049043|0609,0,-9999,-9999
GHCND:USC00049043|0615,0,-9999,-9999
GHCND:USC00049043|0620,3,-9999,-9999
GHCND:USC00049043|0621,0,-9999,-9999
GHCND:USC00049043|0622,0,-9999,-9999
GHCND:USC00049043|0623,0,-9999,-9999
GHCND:USC00049043|0624,10,-9999,-9999
GHCND:USC00049043|0630,0,-9999,-9999
GHCND:USC00049043|0703,0,-9999,-9999
GHCND:USC00049043|0704,0,-9999,-9999
GHCND:USC00049043|0705,0,-9999,-9999
GHCND:USC00049043|0707,0,-9999,-9999
GHCND:USC00049043|0708,0,-9999,-9999
GHCND:USC00049043|0709,0,-9999,-9999
GHCND:USC00049043|0714,0,-9999,-9999
GHCND:USC00049043|0716,0,-9999,-9999
GHCND:USC00049043|0717,0,-9999,-9999
GHCND:USC00049043|0722,0,-9999,-9999
GHCND:USC00049043|0723,0,-9999,-9999
GHCND:USC00049043|0724,0,-9999,-9999
GHCND:USC00049043|0728,0,-9999,-9999
GHCND:USC00049043|0729,0,-9999,-9999
GHCND:USC00049043|0730,0,-9999,-9999
GHCND:USC00049043|0731,0,-9999,-9999
GHCND:USC00049043|0801,0,-9999,-9999
GHCND:USC00049043|0805,0,-9999,-9999
GHCND:USC00049043|0809,0,-9999,-9999
GHCND:USC00049043|0812,0,-9999,-9999
GHCND:USC00049043|0818,0,-9999,-9999
GHCND:USC00049043|0819,0,-9999,-9999
GHCND:USC00049043|0821,0,-9999,-9999
GHCND:USC00049043|0822,0,-9999,-9999
GHCND:USC00049043|0823,0,-9999,-9999
GHCND:USC00049043|0824,0,-9999,-9999
GHCND:USC00049043|0829,0,-9999,-9999
GHCND:USC00049043|0830,0,-9999,-9999
GHCND:USC00049043|0831,0,-9999,-9999
GHCND:USC00049043|0906,0,-9999,-9999
GHCND:USC00049043|0907,0,-9999,-9999
GHCND:USC00049043|0911,0,-9999,-9999
GHCND:USC00049043|0912,0,-9999,-9999
GHCND:USC00049043|0914,0,-9999,-9999
GHCND:USC00049043|0915,0,-9999,-9999
GHCND:USC00049043|0917,0,-9999,-9999
GHCND:USC00049043|0918,3,-9999,-9999
GHCND:USC00049043|0920,0,-9999,-9999
GHCND:USC00049043|0921,0,-9999,-9999
GHCND:USC00049043|0925,3,-9999,-9999
GHCND:USC00049043|0928,0,-9999,-9999
GHCND:USC00049043|0930,0,-9999,-9999
GHCND:USC00049043|1001,0,-9999,-9999
GHCND:USC00049043|1003,0,-9999,-9999
GHCND:USC00049043|1004,0,-9999,-9999
GHCND:USC00049043|1006,0,-9999,-9999
GHCND:USC00049043|1007,0,-9999,-9999
GHCND:USC00049043|1012,0,-9999,-9999
GHCND:USC00049043|1013,0,-9999,-9999
GHCND:USC00049043|1015,0,-9999,-9999
GHCND:USC00049043|1016,0,-9999,-9999
GHCND:USC00049043|1017,0,-9999,-9999
GHCND:USC00049043|1018,0,-9999,-9999
GHCND:USC00049043|1020,0,-9999,-9999
GHCND:USC00049043|1021,0,-9999,-9999
GHCND:USC00049043|1029,8,-9999,-9999
GHCND:USC00049043|1030,10,-9999,-9999
GHCND:USC00049043|1031,0,-9999,-9999
GHCND:USC00049043|1102,0,-9999,-9999
GHCND:USC00049043|1103,0,-9999,-9999
GHCND:USC00044405|0101,0,94,-28
GHCND:USC00044405|0102,0,94,-22
GHCND:USC00044405|0103,0,117,-17
GHCND:USC00044405|0104,0,117,-22
GHCND:USC00044405|0105,0,117,-17
GHCND:USC00044405|0106,0,122,-28
GHCND:USC00044405|0107,13,111,17
GHCND:USC00044405|0108,0,133,44
GHCND:USC00044405|0109,0,189,56
GHCND:USC00044405|0110,0,178,83
GHCND:USC00044405|0111,10,106,-11
GHCND:USC00044405|0112,0,72,-56
GHCND:USC00044405|0113,0,61,-72
GHCND:USC00044405|0114,0,61,-78
GHCND:USC00044405|0115,0,39,-50
GHCND:USC00044405|0116,0,94,-44
GHCND:USC00044405|0117,0,144,6
GHCND:USC00044405|0118,0,161,17
GHCND:USC00044405|0119,0,172,17
GHCND:USC00044405|0120,0,178,17
GHCND:USC00044405|0121,0,183,22
GHCND:USC00044405|0122,0,194,33
GHCND:USC00044405|0123,0,194,67
GHCND:USC00044405|0124,0,194,83
GHCND:USC00044405|0125,13,172,89
GHCND:USC00044405|0126,142,128,89
GHCND:USC00044405|0127,3,161,94
GHCND:USC00044405|0128,0,144,33
GHCND:USC00044405|0129,0,94,-17
GHCND:USC00044405|0130,0,172,6
GHCND:USC00044405|0131,0,167,44
GHCND:USC00044405|0201,0,183,56
GHCND:USC00044405|0202,0,200,61
GHCND:USC00044405|0203,0,200,100
GHCND:USC00044405|0204,0,189,56
GHCND:USC00044405|0205,0,211,67
GHCND:USC00044405|0206,0,233,39
GHCND:USC00044405|0207,0,194,56
GHCND:USC00044405|0208,0,211,44
GHCND:USC00044405|0209,0,100,-17
GHCND:USC00044405|0210,0,128,-22
GHCND:USC00044405|0211,0,117,0
GHCND:USC00044405|0212,0,100,-28
GHCND:USC00044405|0213,0,144,6
GHCND:USC00044405|0214,0,172,33
GHCND:USC00044405|0215,0,189,44
GHCND:USC00044405|0216,0,194,50
GHCND:USC00044405|0217,0,206,50
GHCND:USC00044405|0218,0,228,17
GHCND:USC00044405|0219,0,211,11
GHCND:USC00044405|0220,0,139,-6
GHCND:USC00044405|0221,0,111,-28
GHCND:USC00044405|0222,0,106,-6
GHCND:USC00044405|0223,0,150,11
GHCND:USC00044405|0224,0,228,28
GHCND:USC00044405|0225,0,122,-6
GHCND:USC00044405|0226,0,161,6
GHCND:USC00044405|0227,0,161,-11
GHCND:USC00044405|0228,0,150,22
GHCND:USC00044405|0301,0,200,39
GHCND:USC00044405|0302,0,239,83
GHCND:USC00044405|0303,0,267,111
GHCND:USC00044405|0304,0,233,61
GHCND:USC00044405|0305,0,222,78
GHCND:USC00044405|0306,0,233,67
GHCND:USC00044405|0307,0,222,28
GHCND:USC00044405|0308,3,144,44
GHCND:USC00044405|0309,5,122,33
GHCND:USC00044405|0310,0,156,61
GHCND:USC00044405|0311,0,189,61
GHCND:USC00044405|0312,0,244,67
GHCND:USC00044405|0313,0,267,83
GHCND:USC00044405|0314,0,289,122
GHCND:USC00044405|0315,0,311,139
GHCND:USC00044405|0316,0,322,133
GHCND:USC00044405|0317,0,300,144
GHCND:USC00044405|0318,0,278,72
GHCND:USC00044405|0319,0,267,100
GHCND:USC00044405|0320,0,267,106
GHCND:USC00044405|0321,0,267,111
GHCND:USC00044405|0322,0,267,89
GHCND:USC00044405|0323,0,244,56
GHCND:USC00044405|0324,0,206,44
GHCND:USC00044405|0325,0,233,44
GHCND:USC00044405|0326,0,272,111
GHCND:USC00044405|0327,0,278,89
GHCND:USC00044405|0328,0,261,78
GHCND:USC00044405|0329,0,267,78
GHCND:USC00044405|0330,0,283,139
GHCND:USC00044405|0331,0,294,128
GHCND:USC00044405|0401,0,256,61
GHCND:USC00044405|0402,0,250,83
GHCND:USC00044405|0403,0,256,89
GHCND:USC00044405|0404,0,283,128
GHCND:USC00044405|0405,0,294,78
GHCND:USC00044405|0406,0,272,72
GHCND:USC00044405|0407,0,267,78
GHCND:USC00044405|0408,0,272,89
GHCND:USC00044405|0409,0,178,83
GHCND:USC00044405|0410,0,206,67
GHCND:USC00044405|0411,0,244,89
GHCND:USC00044405|0412,0,289,106
GHCND:USC00044405|0413,0,289,128
GHCND:USC00044405|0414,0,294,106
GHCND:USC00044405|0415,0,300,89
GHCND:USC00044405|0416,0,261,50
GHCND:USC00044405|0417,0,172,50
GHCND:USC00044405|0418,0,178,50
GHCND:USC00044405|0419,0,200,61
GHCND:USC00044405|0420,0,261,83
GHCND:USC00044405|0421,0,294,83
GHCND:USC00044405|0422,0,328,122
GHCND:USC00044405|0423,0,333,133
GHCND:USC00044405|0424,0,267,106
GHCND:USC00044405|0425,0,289,117
GHCND:USC00044405|0426,0,289,117
GHCND:USC00044405|0427,0,311,133
GHCND:USC00044405|0428,0,333,144
GHCND:USC00044405|0429,0,350,156
GHCND:USC00044405|0430,0,367,139
GHCND:USC00044405|0501,0,333,128
GHCND:USC00044405|0502,0,294,100
GHCND:USC00044405|0503,0,272,122
GHCND:USC00044405|0504,0,317,133
GHCND:USC00044405|0505,0,317,194
GHCND:USC00044405|0506,0,317,144
GHCND:USC00044405|0507,0,228,100
GHCND:USC00044405|0508,0,222,72
GHCND:USC00044405|0509,0,256,117
GHCND:USC00044405|0510,0,278,139
GHCND:USC00044405|0511,0,311,139
GHCND:USC00044405|0512,0,339,183
GHCND:USC00044405|0513,0,361,178
GHCND:USC00044405|0514,0,383,194
GHCND:USC00044405|0515,0,367,144
GHCND:USC00044405|0516,0,350,183
GHCND:USC00044405|0517,0,333,167
GHCND:USC00044405|0518,0,289,106
GHCND:USC00044405|0519,0,311,128
GHCND:USC00044405|0520,0,322,139
GHCND:USC00044405|0521,0,306,156
GHCND:USC00044405|0522,0,350,144
GHCND:USC00044405|0523,0,322,100
GHCND:USC00044405|0524,0,294,89
GHCND:USC00044405|0525,0,311,106
GHCND:USC00044405|0526,0,311,100
GHCND:USC00044405|0527,0,311,128
GHCND:USC00044405|0528,0,333,133
GHCND:USC00044405|0529,0,317,150
GHCND:USC00044405|0530,0,350,139
GHCND:USC00044405|0531,0,356,167
GHCND:USC00044405|0601,0,361,211
GHCND:USC00044405|0602,0,378,211
GHCND:USC00044405|0603,0,383,183
GHCND:USC00044405|0604,0,372,172
GHCND:USC00044405|0605,0,378,167
GHCND:USC00044405|0606,0,389,167
GHCND:USC00044405|0607,0,411,194
GHCND:USC00044405|0608,0,422,239
GHCND:USC00044405|0609,0,422,228
GHCND:USC00044405|0610,0,378,189
GHCND:USC00044405|0611,0,350,161
GHCND:USC00044405|0612,0,394,228
GHCND:USC00044405|0613,0,383,167
GHCND:USC00044405|0614,0,383,139
GHCND:USC00044405|0615,0,372,156
GHCND:USC00044405|0616,0,367,133
GHCND:USC00044405|0617,0,378,150
GHCND:USC00044405|0618,0,378,156
GHCND:USC00044405|0619,0,372,150
GHCND:USC00044405|0620,0,361,133
GHCND:USC00044405|0621,0,356,156
